id,Smiles,Tg,Tm,Eg
8633,[*]Oc1ccc(cc1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)c1cc(cc(c1)OCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C(=O)OCCCCCCCCCCC[*],,77.0,
12196,[*]NC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],,,2.9223
7872,[*]OC(=O)CS(=O)(=O)CCS(=O)(=O)CC(=O)[*],,185.0,
7718,[*]OC(=O)CC(CCC(=O)OCCCC[*])C,,-40.5,
3621,[*]Oc1ccc(cc1)NC(=C(C#N)C#N)c1ccc(cc1)C(=C(C#N)C#N)Nc1ccc(cc1)[*],274.0,,
5162,[*]c1cc2c(C(=O)N(C2=O)c2ccc(nc2)Sc2ncc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,246.0,,
9616,[*]CCCCCCC(=O)O[*],,,6.5222
5240,[*]N1C(=O)c2c(C1=O)c(c(c(c2c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)c1c(c2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)[*])c(c1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,356.0,,
277,[*]C(C[*])OC(=O)c1cc(ccc1)[Si](C)(C)C,80.0,,
10730,[*]OC1C(COC)OC([*])C(OC)C1OC,,,5.6468
7933,[*]OC(=O)NCCSCCCCCSCCNC(=O)OCCC[*],,106.0,
4365,[*]Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)CCCCC(=O)[*])C(=O)OCC,58.8,,
9394,[*]CCOCCOC(=O)C(=O)O[*],,,5.9165
4302,[*]OC(CC(=O)[*])CCc1ccccc1,14.5,61.5,
2721,[*]C(C[*])(C(=O)OCC#CO[Si](C)(C)C)C,57.0,,
8106,[*]OC(=O)c1ccc(cc1)C(=O)OCc1ccc(cc1)C[*],,266.75,
4812,[*]S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)[*])(C)C,315.0,,
10567,[*]c1cccc(-c2nc3cc(-c4ccc5oc([*])nc5c4)ccc3o2)c1,,,3.5152
971,[*]Oc1ccc(cc1)c1ccc(cc1)OCCCCCCOC(=O)Nc1c(ccc(c1)NC(=O)OCCCCCC[*])C,85.68,,
6748,[*]O[Si]([*])(CCCOc1ccc(cc1)C(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)C,72.08,110.1,
11516,[*]c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,,,2.4745
8381,[*]Oc1c(cc(cc1)OC(=O)Oc1ccc(cc1)OC(=O)[*])Cl,,317.0,
2858,[*]c1ccc2c3n(c4ccc(cc4n3)c3cc4n5c(nc4cc3)c3cccc4c(ccc(c5=O)c34)Oc3ccc(cc3)S(=O)(=O)c3ccc(cc3)O[*])c(=O)c3cccc1c23,415.0,,
943,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1c2c(ccc1)c(ccc2)Oc1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(F)(F)F)[*])cc1,250.0,,
5665,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2C)C(c2cc(c(c(c2)C)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)C)c2c3c(ccc2)cccc3)C)cc1,282.0,,
1423,[*]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)[*],294.5,500.0,
6841,[*]c1ccc(cc1)c1ccc(cc1)C(=Cc1c(cc(c(c1)OC)C=C([*])c1ccccc1)OC)c1ccccc1,223.0,,
1049,[*]SSSSCCCCCCCCCC[*],-76.0,,
5492,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc(ccc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)[*],213.0,,
12338,[*]Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,,,3.1752
9579,[*]CCCOC(=O)CCCC(=O)O[*],,,6.7627
3535,[*]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)[*])CCCC1,186.0,,
11058,[*]CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],,,6.641
8506,[*]Oc1ccc(cc1)C(=O)OCCOC(=O)CCCCCCCCCC[*],,65.0,
4816,[*]N(c1ccc(cc1)/C=C(/C(=O)Nc1cc(ccc1)NC(=O)/C(=C/c1ccc(cc1)N(Cc1c(cccc1)C[*])CC)/C#N)\C#N)CC,188.0,,
12030,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],,,3.7798
7413,[*]NC(=O)CCCCCCC(=O)NCC1CCC(CC1)C[*],,261.0,
3830,[*]Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCCOCC[*],163.0,,
8327,[*]OP(=O)(OCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCC[*])Oc1ccc(cc1)c1ccccc1,,266.0,
9157,[*]CC([*])C(=O)c1ccc(CC)cc1,,,4.27
9944,[*]NC(C)C(=O)NC(C)C(=O)NCC([*])=O,,,5.7884
1418,[*]NC(=O)c1ccc(cc1)C(=O)NCc1c(cc(c(c1)C)C[*])C,225.0,400.0,
10800,[*]Oc1cc(Oc2ccc(C(C)(C)c3ccc([*])cc3)cc2)cc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)cc2)c1,,,3.1481
839,[*]c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccc(cc2)[*])c2ccccc2)cc1,326.0,,
10956,[*]c1cc2c(s1)-c1sc([*])cc1C2CCCCCCN,,,2.6725
1352,[*]NC(=O)CCCCCCCCC(=O)NCCc1ccc(cc1)CC[*],105.0,292.5,
11599,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,2.0474
1050,[*]SCCC(=O)NCCCCCCNC(=O)CC[*],20.5,215.5,
3743,[*]Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC[*])CCCCCP(=O)(OCC)OCC,12.0,,
1883,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=S)[*])C(CC)CC,148.0,,
4782,[*]c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCCCNC(=O)c1ccc(cc1)[*])cccc2,166.0,,
8907,[*]c1nc(sc1)c1cc(ccc1)c1nc(cs1)c1ccc(cc1)Oc1ccc(cc1)[*],,340.0,
9933,[*]C(=O)C1CC(OC(C)=O)CN1[*],,,4.1614
2904,[*]C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)Oc1c(c(c(c(c1F)F)C(=O)c1c(c(c(c(c1F)F)Oc1ccc(cc1)[*])F)F)F)F,215.0,,
4851,[*]Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[*])(C(F)(F)F)C(F)(F)F)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,235.0,,
10186,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,2.5902
11510,[*]c1ccc(Cc2ccc(N3C(=O)C(=O)N([*])C3=O)cc2)cc1,,,3.5238
687,[*]Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)[*],150.5,316.0,
9490,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,,2.9993
3444,[*]Oc1ccc(cc1)c1ccc(cc1)OCCCCCCCCOC(=O)Nc1c(cc(cc1)NC(=O)OCCCCCCCC[*])C,81.0,171.0,
746,[*]Oc1cc2c(C(CC2(C)C)(c2ccc(cc2)OCC(C[*])O)C)cc1,120.0,,
5463,[*]N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)OC(=O)c1cc2c(C(=O)N(C2=O)CCCOCCCCOCCC[*])cc1,56.0,184.0,
3870,[*]c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)OCCN(CCOc2ccc(cc2)[*])c2ccc(cc2)N=Nc2c(cc(cc2)[N+](=O)[O-])C)cc1,188.0,,
317,[*]C1C(CC(C1)C[*])OC(=O)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,30.5,,
8909,[*]c1nc(sc1)c1nc(cs1)c1ccc(cc1)Cc1ccc(cc1)[*],,520.0,
606,[*]Oc1c(cc(cc1C)[*])C(CCC)C,100.0,,
3538,[*]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)[*])CC1,240.0,,
3209,[*]c1[nH]c(nc1c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)[*])c1ccccc1)c1ccccc1,318.0,,
10778,[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,,,4.1246
4338,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1cc2c(C(CC2(c2ccc(cc2)C(=O)[*])C)(C)C)cc1)(C)C,265.0,,
4417,[*]Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)CCCCCCC(=O)[*])C(=O)OC,55.5,,
11449,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)n3)cc1)C2=O,,,2.8991
2720,[*]C(C[*])(C(=O)OCCCCCCN1CCN(CC1)c1ccc(cc1)N=Nc1ccc(cc1)C=C(C#N)C#N)C,83.0,,
7308,[*]NC(=O)C(=O)NCC1CCC(CC1)CNC(=O)CCCCCCCCC(=O)NCC1CCC(CC1)C[*],,304.5,
1542,[*]OC(=O)NCCCCCCNC(=O)OCCCCCCCCCCCCCCCC[*],39.0,134.0,
8292,[*]OCCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCC[*],,128.0,
3253,[*]Oc1ccc(cc1)N=C(c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=Nc1ccc(cc1)[*])C)(c1ccccc1)c1ccccc1)C,150.0,,
6339,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc(ccc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)c2ccc(cc2)Oc2ccc(cc2)[*])cc1,201.0,,
4677,[*]NC(=O)CC(CCCCCC(=O)NCc1c(c(c(c(c1C)C)C[*])C)C)C,211.0,,
575,[*]C(=CCC[*])C(C)(C)C,20.0,106.0,
1113,[*]Oc1cc(ccc1)OC(=O)c1cc(ccc1)C(=O)[*],141.6,227.925,
2843,[*]OP(=O)(Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C)Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl,130.0,,
11054,[*]OC(C)COC(=O)C1CCC(C([*])=O)CC1,,,6.3027
10029,[*]Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)c(C)c1C,,,3.4801
3982,[*]Oc1c(cc(cc1OC)C=C1C(=O)C(=Cc2cc(c(c(c2)OC)OCCCCCC[*])OC)CCC1)OC,71.0,,
10225,[*]OC(=O)CCS(=O)(=O)CCC([*])=O,,,6.2922
5505,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)NCCN(CCNC(=O)[*])c2ccc(cc2)C=Cc2ccc(cc2)[N+](=O)[O-])cc1,224.0,,
11007,[*]c1cc(-c2cc(C)c(Br)cc2C)c([*])s1,,,1.5132
5324,[*]c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)Cl)N2C(=O)c3c(C2=O)cc(c(c3)Cl)C(=O)[*])cc1Cl,311.0,,
12327,[*]c8ccc(C7(c4ccc(n3c(=O)c2cc1c(=O)n([*])c(=O)c1cc2c3=O)cc4)c5ccccc5c6ccccc67)cc8,,,2.1924
5785,[*]N1C(=O)C2C3C4C(C(C2C1=O)C=C3)C(=O)N(C4=O)c1ccc(cc1)Oc1ccc(cc1)[*],384.0,,
12027,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],,,3.4745
7299,[*]N1CCN(CC1)CCS(=O)(=O)CC[*],,200.0,
12229,[*]CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O[*],,,5.0931
6172,[*]N1C(=O)C(CC1=O)Nc1ccc(cc1)NC1C(=O)N(C(=O)C1)c1ccc(cc1)C(=O)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OC(=O)c1ccc(cc1)[*])C)c1cnccc1)C,212.0,,
2378,[*]C(C(C(C[*])OCC(C)C)(C(=O)OC)C)(C(=O)OC)C,125.5,,
9225,[*]CC([*])(C)C(=O)OCCC#N,,,6.1882
11240,[*]C(=O)c1ccc(C(=O)N(C)N([*])C)cc1,,,4.0457
7239,[*]N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCC[*])cc1,,246.0,
4596,[*]OC(=O)CCCC(=O)NCCCCCC[*],-18.0,125.0,
2819,[*]C1OC(C(C(C1OCC)OCC)O[*])COCC,119.5,,
9222,[*]CC([*])C(=O)Oc1ccc(C#N)cc1,,,4.6366
6225,[*]N1C(=O)c2c(C1=O)cc(cc2)Sc1ccc(cc1)Sc1ccc(cc1)Sc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Sc2ccc(cc2)[*])cc1,190.75,,
11369,[*]CCCCCCN(C)C(=O)CCC(=O)N([*])C,,,5.3815
857,[*]Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[*],157.0,370.1666667,
5602,[*]c1cc2c(C(=O)N(C2=O)C2C(CC(CC2)CC2CC(C(CC2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)C)C)cc1,225.0,,
12151,[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],,,3.3319
5168,[*]C1C(=O)N(C(=O)C1C(C[*])(C)C)c1c(cccc1C)C,237.0,,
5915,[*]C1C(=O)N(C(=O)C1CC[*])CCCCCC,41.5,,
4333,[*]Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1c(cc(c(c1)OCCCCCC)C(=O)[*])OCCCCCC,113.0,,
4828,[*]NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCCCC[*],45.0,178.0,
9163,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,6.4713
9229,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,,,2.4559
7942,[*]OC(=O)NCCSCCCCSCCNC(=O)OCCCCCC[*],,116.6666667,
4374,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[*])(c1ccccc1)c1ccccc1)(C)C,295.0,,
12135,[*]CONC(=O)[*],,,6.1048
3552,[*]Oc1ccc(cc1)NC(=O)c1c(ccc(c1)C(c1cc(c(cc1)C(=O)O)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O,260.0,,
11434,[*]CCCC1CCN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCC([*])CC4)cc3)cc2)CC1,,,4.6275
3225,[*]OCC(C[*])(COCC(C(C(F)(F)F)(F)F)(F)F)C,-45.0,,
7797,[*]OC(=O)CCCCCCCC(=O)OCCCC[*],,43.8,
9642,[*]Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC([*])=O)cc2)cc1,,,4.4464
5402,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)c2ccc(cc2)[*])cc1,268.0,,
11723,[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,,,3.5319
6009,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)NC(=O)Nc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)[*])cc1,205.0,,
4234,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[*])(CC)c1ccccc1,243.0,,
9587,[*]CCCOC(=O)CCCCCCCC(=O)O[*],,,6.6032
708,[*]OCC(C[*])(CCl)CC,20.0,,
11136,[*]OC(C)C(=O)NC(C)C([*])=O,,,5.6199
1670,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,304.1,,
1648,[*]N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)[*])cc1,327.88,,
7899,[*]OC(=O)NC1C(C1)NC(=O)OCCCC[*],,180.0,
3266,[*]Oc1ccc(cc1)Oc1ccc(cc1)OCCCCCCOC(=O)OCCCCCCCCCOC(=O)OCCCCCC[*],-20.0,,
12059,[*]CCC(=O)C(C=C1)=CC=C1[*],,,4.5077
6879,[*]C(C[*])(C(=O)OCC(F)(F)F)F,117.75,213.85,
6289,[*]c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1c(cc(cc1)c1cc(ccc1)c1cc(c(cc1)Oc1ccc(cc1)[*])C(F)(F)F)C(F)(F)F)c1ccccc1,271.0,,
9667,[*]CC1CCC(COC(=O)CCCCCCCC(=O)O[*])CC1,,,6.8523
12323,[*]Oc7ccc(C6(c3ccc(OC(=O)c2ccc(S(=O)(=O)c1ccc(C([*])=O)cc1)cc2)cc3)c4ccccc4c5ccccc56)cc7,,,3.1108
10234,[*]CC1(C)CC([*])(C)C(=O)OC1=O,,,6.0049
6544,[*]c1nc2c(c(c1)c1ccccc1)cc(cc2)C1(c2ccccc2c2ccccc12)c1cc2c(nc(cc2c2ccccc2)c2ccc(cc2)c2ccc(cc2)[*])cc1,380.0,,
11368,[*]NC(C)(CC)C([*])=O,,,5.7479
2547,[*]C(C[*])(C(=O)OCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCC)Cl,153.0,,
12222,[*]NC(=S)NO[*],,,3.4611
420,[*]C(C[*])C(=O)OCCSCCCC#N,-58.0,,
4335,[*]Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)[*])(C(F)(F)F)C(F)(F)F,227.0,,
7781,[*]OC(=O)CCCCCCC(=O)OCC(C[*])(C)C,,17.0,
2111,[*]C(C([*])(C([2H])([2H])[2H])[2H])([2H])[2H],-2.67,,
3919,[*]C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1ccc(cc1)N=Nc1ccc(cc1)N(CCOC(=O)Nc1c(ccc(c1)NC(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)C=C[*])C)C)C,196.0,,
1007,[*]Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C)(C)C)(C)C,147.0,,
188,[*]C(C[*])C(=O)C,83.33,144.5,
12211,[*]NC(=O)NC(=S)[*],,,3.4559
5590,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCN(CCOc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)c2ccc(cc2)C(=C(C#N)C#N)C#N)cc1,218.0,,
10122,[*]CCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],,,5.7995
7837,[*]OC(=O)CCCCCNC(=O)c1ccc(cc1)C(=O)NCCCCCC(=O)OCCCCCCCCCCCC[*],,163.0,
11128,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,,,5.1162
11528,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,2.775
9184,[*]CC([*])C(=O)OCC=C,,,6.066
5708,[*]N1C(=S)N(C(=O)CC1=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)[*])(C)C,132.0,,
9856,[*]CCCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],,,5.9559
667,[*]OC(=O)CC(=O)OCCOCC[*],-41.5,-14.5,
5742,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C1(CCC(CC1)C(C)(C)C)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)Oc2c(cc(cc2C)C(c2cc(c(c(c2)C)O[*])C)(C)C)C)cc1,248.0,,
11853,[*]Cc1cccc(CN([*])c2ccccc2)c1O,,,4.1958
1392,[*]NC(=O)CCCCCCCCC(=O)NCc1ccc(cc1)C[*],115.0,290.5,
4482,[*]Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)CCCCCCCCC(=O)[*])C(=O)OCCCCCCCC,16.0,,
10448,[*]CC([*])C(=O)N(O)c1ccc(C)cc1,,,4.2873
5900,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2c(cccc2)c2c(cccc2)Oc2ccc(cc2)NC(=O)[*])cc1,238.0,363.0,
11731,[*]c1nc(C)nc(N([*])C)n1,,,4.4288
11132,[*]CCCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,,,3.6798
10704,[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,,,3.5452
100,[*]C(C[*])c1ccc(cc1)C(CCN1CCCCC1)O,54.0,,
7200,[*]N(CC[*])C(=O)CCCCCCCCCCCCC,,146.0,
2620,[*]C(C[*])(C(=O)OCC(=O)N1CCCC1)C,144.0,,
12382,[*]CC([*])C(F)(F)C(F)(F)C(F)(F)F,,,8.6189
655,[*]c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)c2ccc(cc2)[*])cc1,308.0,480.0,
8407,[*]Oc1c2c(ccc1)c(ccc2)OC(=O)Oc1c(cc(cc1)OC(=O)[*])Cl,,131.0,
1273,[*]Oc1cc(ccc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[*])(C)C,158.0,267.0,
3744,[*]Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC[*])CCCCCP(=O)(O)O,12.0,,
9852,[*]C(=O)CCCCC(=O)N1CCN([*])CC1,,,5.6091
8147,[*]OC(C(=O)[*])C(C)C,,200.0,
11050,[*]CCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,,,5.3355
6996,[*]C(C[*])(C(=O)OCCOC(=O)c1cc(cc(c1)OC(=O)c1ccc(cc1)N=Nc1ccc(cc1)OCCCCCCCCC)OC(=O)c1ccc(cc1)N=Nc1ccc(cc1)OCCCCCCCCC)C,,120.1,
9813,[*]CCCCCCCCCCCCC(=O)N[*],,,6.0892
1565,[*]OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCC[*],107.23,243.6666667,
8137,[*]OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCCC(=O)Nc1ccc(cc1)NC(=O)CCC[*],,152.0,
388,[*]C(C[*])(C(=O)OCCO)C,83.78,106.68,
10861,[*]c1cc(-c2ccc(CCCCCCCC)cc2)c([*])s1,,,2.6682
1970,[*]c1nc(nc(n1)N(CCCCN([*])c1ccccc1)c1ccccc1)C,89.5,,
7976,[*]OC(=O)Nc1ccc(cc1)NC(=O)OCC(C[*])CCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,,97.5,
2278,[*]C1C(C(C(C1)C=C[*])(F)F)(C(F)(F)F)C(F)(F)F,172.5,,
5436,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2sc(c(c2c2ccccc2)c2ccccc2)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2cc(ccc2)C(=O)c2cc(ccc2)NC(=O)[*])cc1,308.0,,
183,[*]C(C[*])c1ccc(cc1)CCC,46.75,,
9710,[*]OC(CC)(CC)C([*])=O,,,6.0873
4307,[*]OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OCC[*],180.0,,
3022,[*]c1oc(nn1)c1cncc(c1)c1oc(nn1)c1ccc(cc1)[Si](c1ccc(cc1)[*])(c1ccccc1)c1ccccc1,272.0,384.0,
2295,[*]C(=C([*])C)SCCCCCC,110.0,,
6246,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)c2nc(cc(c2)c2ccccc2)c2cc(ccc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,180.0,,
229,[*]C(C([*])(F)F)(OC(F)(F)F)F,-5.0,,
10927,[*]c1cc(CCCCBr)c([*])s1,,,2.5458
10161,[*]c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,,,2.1293
12312,C(=O)([*])C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)OC1=CC=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C(C=C1)O([*]),,,3.2146
4893,[*]c1ccc2c(nc([nH]2)c2ccc(cc2)c2nc3c([nH]2)ccc(c3)C(=O)Nc2ccc(cc2)NC(=O)c2ccc(cc2)NC(=O)[*])c1,300.0,,
10466,[*]CC([*])(C)C(=O)OCCOC(=O)CCn1ccnc1,,,4.5949
4462,[*]Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)CCCCC(=O)[*])C(=O)OC(CC)C,50.0,,
10680,[*]CCOCCOc1ccc(NC=Nc2ccc(O[*])cc2)cc1,,,3.9725
